dataset_name,block_size,total_area,total_margin,total_overlap,size_std,block_util,total_blocks,x1,y1,x2,y2
real/TIGER2018_EDGES_data_big_11.csv,33554432,90.66952647703792,99.26293899999993,160.07689782738947,1691217.8251266228,0.858888563300882,28,-101.04406900000001,44.068512999999996,-93.683968,49.384358
real/TIGER2018_EDGES_data_big_14.csv,33554432,78.73300607609313,140.219336,151.1482883611122,1567628.871020903,0.8613567740628214,66,-93.72338799999999,28.85512699999999,-86.39536699999998,33.517372
real/OSM2015_buildings_data_big_02.csv,33554432,835.0384059221685,199.41724629999993,861.465133890807,153023.99298460598,0.6104451780733855,23,-108.1253269,25.9495348,-64.753058,39.0253468
real/OSM2015_lakes_data_big_15.csv,33554432,15941.160644943791,1455.6319459000003,24450.402894973777,224577.51974242833,0.585235063106783,31,-180.0,50.0027273,180.0,80.4545023
real/TIGER2018_EDGES_data_big_15.csv,33554432,108.90514398373018,209.27601300000032,222.4802771174052,1411517.1601004158,0.8504321028788885,102,-93.72969999999998,33.493736,-86.39085699999998,38.813238999999996
real/OSM2015_roads_data_big_17.csv,33554432,1638.3954705446458,643.8296951,2793.8866548567403,233980.52473032157,0.5868613668282827,75,22.202848,28.31676,66.243783,45.2806189
real/TIGER2018_EDGES_data_big_16.csv,33554432,99.74301726959386,160.634871,181.41316781320958,1276172.0419345994,0.8460870612023482,67,-93.72599199999999,38.781345,-86.25004299999999,44.125001999999995
real/TIGER2018_EDGES_data_big_04.csv,33554432,98.22362768366992,122.21723899999995,180.26238045203607,860711.7083921108,0.7737628206974123,41,-108.188456,38.773491,-100.983218,44.156476999999995
real/OSM2015_lakes_data_big_07.csv,33554432,8863.556312388146,1098.4567057,6804.508137235542,1398352.3603372779,0.5780025379998344,14,-180.0,57.4394763,180.0,81.1117895
real/OSM2015_roads_data_big_11.csv,33554432,1232.1513788740797,188.05600589999997,1469.116464670839,532731.0538252487,0.571326857805252,10,-18.1534692,11.428662,22.2193461,28.385476
real/TIGER2018_EDGES_data_big_34.csv,33554432,17.72745551720406,30.620323000000006,23.414969493038043,675928.0191772691,0.8360422134399415,15,-71.857398,41.01089199999999,-68.22390899999999,44.10347
real/OSM2015_buildings_data_big_03.csv,33554432,996.4948824725672,322.76928870000006,1312.8162857103268,240457.9117422596,0.6181312901132247,85,-108.1255943,39.0228904,-64.7524562,52.0999064
real/OSM2015_buildings_data_big_15_11.csv,33554432,90.11390559799555,281.17769700000025,176.2575207654125,785430.8262550753,0.549256317700322,253,0.306201,48.8281941,11.1535771,52.099029
real/OSM2015_parks_data_big_12.csv,33554432,1963.799618466249,739.2136460000002,3020.0748207257,573373.9273255928,0.5700248530787281,117,0.3013028,28.5850505,55.2206861,47.0170455
real/OSM2015_roads_data_big_01.csv,33554432,1228.771403279651,338.26914719999996,1889.7300897604277,634369.2187430746,0.5945296396811803,30,-108.4420782,11.4146637,-65.7128547,28.4662637
real/OSM2015_lakes_data_big_13.csv,33554432,4153.082886665055,569.7279841,6891.54004893938,381942.65775524476,0.5841739654541016,20,35.9753697,10.8317837,110.970379,37.9265178
real/OSM2015_roads_data_big_02.csv,33554432,1511.596990372446,1355.8756488999995,3111.960870870152,635965.0397352288,0.5804253916250416,326,-108.6887474,28.313168,-65.7147222,45.225807
real/OSM2015_buildings_data_big_12.csv,33554432,776.5410923765297,232.97793710000002,932.2702500482904,614608.5927292762,0.5615861095764019,27,-16.7673412,-0.198008,21.9940602,12.8753876
real/OSM2015_parks_data_big_02.csv,33554432,1561.9592115758262,535.3598977999998,2586.3377765789705,202155.5180710001,0.6108088423497975,64,-109.04753,28.435882,-58.5833,46.7606922
real/OSM2015_lakes_data_big_05.csv,33554432,2286.62283715739,514.1217601,3840.6616919626376,326699.92912953725,0.6121124842810253,63,-108.4954659,11.0851707,-59.4379879,37.7974385
real/OSM2015_roads_data_big_03.csv,33554432,1339.1805827334476,344.49659810000014,2244.82691252077,500368.1982687695,0.58441003705516,33,-109.6821446,45.1828598,-65.7009606,62.0696371
real/OSM2015_roads_data_big_13.csv,33554432,1234.8708242582813,1172.8782042000007,2486.284173026276,605624.3979876611,0.5762648153203455,352,-10.5593022,45.1821114,22.2562413,62.0729422
real/OSM2015_parks_data_big_03.csv,33554432,1298.206533080108,518.2334066,2293.924399503051,366524.11162788677,0.6175958555478316,65,-108.3406915,45.879378,-54.4742364,62.9307944
real/OSM2015_parks_data_big_07.csv,33554432,601.8724160995412,196.22470009999995,676.1798568353443,227218.53911304942,0.5728560153927121,28,-31.2621167,28.497719,0.602995,46.6217401
real/TIGER2018_EDGES_data_big_35.csv,33554432,24.90001596334484,33.69294799999992,34.4275575180676,749743.5199276854,0.8765471776326498,12,-71.842732,44.074545,-66.88544399999999,47.459853999999986
real/OSM2015_buildings_data_big_15_14.csv,33554432,89.95305206539426,145.55267750000002,169.2504659578524,213917.5255036389,0.581216424703598,70,11.1496333,45.5604092,21.994524,48.8316372
real/OSM2015_roads_data_big_18.csv,33554432,1911.998910769701,742.6623371999998,3728.8766810329366,227434.91836758947,0.5842230203675061,82,22.1870887,45.158318,66.3634517,62.0919609
real/TIGER2018_EDGES_data_big_17.csv,33554432,78.41672117305991,101.31468499999994,145.64606051462155,1116609.2986865789,0.8526190419991811,36,-93.77390099999998,44.000002999999985,-86.32576,48.642745999999995
real/TIGER2018_EDGES_data_big_02.csv,33554432,68.44112297974,77.73330999999996,116.71548795863603,1305446.3623316733,0.7582533893485864,24,-108.168426,28.971546999999997,-100.995437,33.526824999999995
real/TIGER2018_EDGES_data_big_10.csv,33554432,100.00902671886111,136.6134760000001,187.74555956435836,1300610.5242316308,0.7898196469132717,52,-101.074531,38.783576,-93.68644799999998,44.118090999999986
real/TIGER2018_EDGES_data_big_21.csv,33554432,106.112367372034,240.77464900000015,206.83775651867373,918473.8914711247,0.8499611382432979,139,-86.425421,33.447507,-79.094659,38.82171499999999
real/TIGER2018_EDGES_data_big_22.csv,33554432,99.85125930421881,158.10943999999986,191.73897228237897,982304.6919167307,0.8406037629490167,71,-87.000526,38.780121,-79.04550399999998,44.168901999999996
real/OSM2015_buildings_data_big_15_10.csv,33554432,95.96909668517384,276.1642577999999,189.29294611627054,691886.8482917055,0.5411108431249562,202,0.3066053,45.5593046,11.1512291,48.8314246
real/OSM2015_lakes_data_big_06.csv,33554432,3591.304761844564,1673.1712668000002,9583.59722464065,486011.5149439331,0.6174074425162261,303,-112.542842,25.9581,-45.2594016,57.9791128
real/TIGER2018_EDGES_data_big_09.csv,33554432,104.4388484464193,181.20616800000005,203.30062450136862,1450497.0487545126,0.8040060246565256,83,-101.06790900000001,33.49302099999999,-93.69293199999998,38.815998
real/OSM2015_parks_data_big_08.csv,33554432,1515.84976480289,285.06308459999997,1836.4245659511405,148616.31513381793,0.576215398311615,35,-54.2893724,46.4464804,0.5886828,64.583517
real/OSM2015_parks_data_big_18.csv,33554432,2022.0996103665123,445.1402793,3434.6849939055664,140818.88260651327,0.591604115634129,29,54.8972908,46.6011072,109.902604,64.658635
real/OSM2015_roads_data_big_12.csv,33554432,1289.8566319634267,767.0967270999996,2364.071707737467,532901.2231554816,0.5802868640422821,175,-18.0053824,28.3087153,22.2845326,45.2313769
real/OSM2015_buildings_data_big_15_09.csv,33554432,72.87780808722653,204.56580700000006,126.77619814912335,713483.4673786012,0.5380678031640717,158,0.3065403,42.2924429,11.151277,45.5619594
real/OSM2015_lakes_data_big_11.csv,33554432,10361.187975681945,1506.0650817999995,7390.694048478358,525333.5003157351,0.5755501692665035,58,-180.0,55.8260215,180.0,80.5079323
