dataset_name,block_size,total_area,total_margin,total_overlap,size_std,block_util,total_blocks,x1,y1,x2,y2
small/diagonal_001.csv,131072.0,15.049904027065585,30.049863866754883,105.3493281894591,0.0,0.9901590983072917,15,6.699897790518605e-05,6.222408198962651e-06,1.0014370347228583,1.0019604444469048
small/diagonal_002.csv,131072.0,8.019064420103694,16.019053173834678,28.06672547036293,0.0,0.9627847671508789,8,5.594328744383537e-07,0.00011986225121347199,1.0010805827133133,1.0014214857001094
small/diagonal_003.csv,131072.0,12.027590600807667,24.027575574084576,66.15174830444217,0.0,0.9204819997151693,12,0.00011852016683845668,0.0001475232306208385,1.0015281425833964,1.0010358653211109
small/diagonal_004.csv,131072.0,18.057006620482188,36.0569615685644,153.4845562740986,0.0,0.968558841281467,18,4.832919191323504e-06,0.00026803763018251776,1.0015610081152968,1.0018763940209878
small/diagonal_005.csv,131072.0,9.023142205846662,18.023127409590742,36.09256882338665,0.0,0.9010306464301215,9,1.1253813444300764e-05,0.00011157211033942932,1.0012134858599708,1.001479052240562
small/diagonal_006.csv,131072.0,12.035973038406802,24.035946437537312,66.1978517112374,0.0,0.9430383046468099,12,6.336338148316134e-05,9.336375549291731e-06,1.0017241363641034,1.001344099854372
small/diagonal_007.csv,131072.0,18.03653575839587,36.03651737176082,153.3105539463649,0.0,0.97936036851671,18,0.00013413982615929042,3.72871425175815e-06,1.0010620839035065,1.0011045275125057
small/diagonal_008.csv,131072.0,18.060995669537714,36.06094408497898,153.51846319107057,0.0,0.9659156799316406,18,5.46432351248541e-05,3.973420200186276e-06,1.0017390513410196,1.0017053478131377
small/diagonal_009.csv,131072.0,7.010324046319456,14.010320278253992,21.03097213895837,0.0,0.8767133440290179,7,7.425684365790913e-05,0.00011034956299236023,1.0007399085449449,1.000919023326561
small/diagonal_010.csv,131072.0,17.039771003828868,34.03974982206004,136.31816803063094,0.0,0.9420291676240808,17,0.00020444310409704208,4.26719535578414e-06,1.0010259387266858,1.0015209963998277
small/diagonal_011.csv,131072.0,17.062506645780747,34.06244936355617,136.50005316624598,0.0,0.9790097404928768,17,7.124174390728266e-07,3.222284269056852e-06,1.0017734802966274,1.001903946378973
small/diagonal_012.csv,131072.0,16.043701422224835,32.04367166312877,120.32776066668626,0.0,0.9695062637329102,16,6.993737154981083e-05,1.4798341651842128e-05,1.0014853752111839,1.001328839447566
small/diagonal_013.csv,131072.0,11.036607398246339,22.036577384080523,55.183036991231695,0.0,0.9835440895774148,11,6.777437282901033e-05,6.777437282901033e-05,1.001541422282979,1.0019193431972722
small/diagonal_014.csv,131072.0,12.03569840359274,24.035671893510774,66.19634121976007,0.0,0.9313545227050781,12,7.161174149517002e-05,4.68329454744211e-05,1.0015576390917196,1.0015334633878146
small/diagonal_015.csv,131072.0,11.031054619695698,22.031033527537797,55.15527309847849,0.0,0.9958114624023438,11,6.326265707279344e-05,2.2717101274116053e-06,1.0017428858391189,1.0011438783042443
small/diagonal_016.csv,131072.0,9.015758082922202,18.0157512120338,36.06303233168881,0.0,0.9167514377170138,9,0.00014605179734672458,0.0001320743796007634,1.0009730483915833,1.0010552124557863
small/diagonal_017.csv,131072.0,18.06132197636148,36.0612703600563,153.52123679907257,0.0,0.9749861823187934,18,8.005622261397782e-05,8.005622261397782e-05,1.001952528779641,1.0016114925576036
small/diagonal_018.csv,131072.0,7.0127834299343625,14.012777681924433,21.038350289803088,0.0,0.9411108834402901,7,0.0004064511352286568,0.0004756336185152976,1.0014280537614908,1.0012794141243149
small/diagonal_019.csv,131072.0,15.041420999943732,30.041394992636242,105.28994699960612,0.0,0.939208984375,15,5.2250152591137855e-05,5.2250152591137855e-05,1.0010196285750654,1.001844537905866
small/diagonal_020.csv,131072.0,14.039680923994343,28.039652899781736,91.25792600596323,0.0,0.9912000383649554,14,7.714152776309297e-05,0.00038511523381131244,1.0014314930899104,1.0018631136560736
small/diagonal_021.csv,131072.0,18.054395942487723,36.05435651321591,153.46236551114563,0.0,0.9981706407335069,18,2.332885332974083e-05,2.0580064848518126e-05,1.0012344136482803,1.0018293015596709
small/diagonal_022.csv,131072.0,12.035119488480667,24.035094392873294,66.19315718664367,0.0,0.9494272867838541,12,5.694246047704271e-05,2.485826678457967e-05,1.0013025932220347,1.0017037402446682
small/diagonal_023.csv,131072.0,15.046149733518066,30.046114315401688,105.32304813462646,0.0,0.9849884033203125,15,4.100965500741793e-06,2.1229113532292287e-06,1.0015812878733144,1.001499223696985
small/diagonal_024.csv,131072.0,14.026248875546154,28.02623678327783,91.17061769105,0.0,0.951981680733817,14,0.00031897581347467563,1.4589142085363188e-06,1.0011364714784232,1.0010580191976768
small/diagonal_025.csv,131072.0,11.0274601362748,22.02744333877416,55.137300681374,0.0,0.9162868152965199,11,2.5330275607582386e-05,2.5330275607582386e-05,1.001443114222457,1.0011023953082274
small/diagonal_026.csv,131072.0,8.022337179373498,16.022321800101356,28.078180127807244,0.0,0.8863201141357422,8,0.0003255969794582203,8.169722381266495e-05,1.0018754023671435,1.001322116848797
small/diagonal_027.csv,131072.0,15.038246956326798,30.03822357303271,105.26772869428758,0.0,0.9746332804361979,15,3.960564032383894e-05,0.00010551705622360158,1.0015676798775244,1.0011256810212037
small/diagonal_028.csv,131072.0,14.032247562841945,28.032230125455072,91.20960915847265,0.0,0.998061043875558,14,8.98681115079139e-06,0.00012095725523077541,1.0014419281405404,1.000990167744061
small/diagonal_029.csv,131072.0,18.050670155351085,36.050638697608406,153.43069632048423,0.0,0.9608209398057725,18,1.3255989837035465e-05,1.3255989837035465e-05,1.0009393066602974,1.0019004662976214
small/diagonal_030.csv,131072.0,12.034768461080501,24.034743418506434,66.19122653594276,0.0,0.9863967895507812,12,6.394539935991247e-05,7.589555576244592e-05,1.0016053292636844,1.0014297965669738
small/diagonal_031.csv,131072.0,8.012293787986957,16.012292058243798,28.04302825795435,0.0,0.9567852020263672,8,5.5010574132263734e-05,5.5010574132263734e-05,1.00021171228624,1.0014348161424993
small/diagonal_032.csv,131072.0,15.041668293903365,30.04164123022688,105.29167805732355,0.0,0.9752522786458333,15,0.00010563453412497023,3.4611553697133646e-05,1.0018435508616053,1.0010727772413421
small/diagonal_033.csv,131072.0,16.03768954761912,32.03766845543342,120.2826716071434,0.0,0.9981436729431152,16,0.00031879410000823505,1.954726092976214e-05,1.0012363275428868,1.0014562922826398
small/diagonal_034.csv,131072.0,11.034144695544446,22.03411829788113,55.170723477722234,0.0,0.9786189686168324,11,4.463140084851047e-05,0.00011251689291179555,1.0015227207306598,1.0017360910068396
small/diagonal_035.csv,131072.0,15.046500348442603,30.046466273798806,105.32550243909822,0.0,0.99775390625,15,2.3061850469734135e-05,9.047082650235488e-06,1.0012150436768787,1.0019148168428285
small/diagonal_036.csv,131072.0,19.07115723126003,38.071090808342746,171.64041508134028,0.0,0.9670691239206415,19,2.041472413048806e-05,3.1689055100458594e-06,1.0019543905847514,1.0018108145366125
small/diagonal_037.csv,131072.0,7.010204093004507,14.010200934032252,21.03061227901352,0.0,0.8792027064732143,7,9.522031015348625e-05,0.00019999159239493525,1.0011060495179764,1.0006464386748937
small/diagonal_038.csv,131072.0,19.05391746241846,38.053880803305766,171.48525716176616,0.0,0.9607515837016859,19,7.307915672849497e-05,6.752925914477073e-05,1.001206287378215,1.0017701527905933
small/diagonal_039.csv,131072.0,14.047742242060043,28.04770163207769,91.31032457339028,0.0,0.9474094935825893,14,1.9949851605138846e-05,1.5689712414272694e-05,1.0017640911396803,1.0016788078584593
small/diagonal_040.csv,131072.0,13.040301350084633,26.04027037645662,78.2418081005078,0.0,0.9562066885141226,13,0.0001755526124722212,0.00036000511510325683,1.0018524073465287,1.0017808716469405
small/gaussian_001.csv,131072.0,12.00343797344678,29.40850281003651,102.02922277429764,0.0,0.955177730984158,18,0.05965096421772548,0.10505746540964983,0.8982934308771291,0.9002207104189411
small/gaussian_002.csv,131072.0,8.43153206527243,21.73481802810943,54.804958424270794,0.0,0.9698382786342076,14,0.10189533647729482,0.13532703747152675,0.8955078464973275,0.8942015294593103
small/gaussian_003.csv,131072.0,12.358182887522966,28.998467130004947,98.86546310018373,0.0,0.9888574936810661,17,0.12250602365332264,0.04874948613000135,0.953497566201135,0.9235501277001268
small/gaussian_004.csv,131072.0,7.747772896948027,18.538971780805216,38.738864484740134,0.0,0.9743687022816051,11,0.04497654319706318,0.0944219291901619,0.963601099282369,0.8611584440871485
small/gaussian_005.csv,131072.0,6.038705493584443,15.54457496736494,27.174174721129994,0.0,0.9493606567382813,10,0.12254989307210107,0.13326024624305233,0.8851506569029156,0.9251169791487316
small/gaussian_006.csv,131072.0,11.371691275284805,27.808300571192998,90.97353020227844,0.0,0.9518571741440717,17,0.07933056435306468,0.07839334043222623,0.8924271944498194,0.9010790968762359
small/gaussian_007.csv,131072.0,8.621087004297948,20.344080375521088,47.415978523638714,0.0,0.9656556447347006,12,0.07090701512374914,0.021228062369181178,0.9075980325616929,0.8798770762246616
small/gaussian_008.csv,131072.0,12.835207547782721,31.2476760865874,115.51686793004448,0.0,0.9623955174496299,19,0.0676573214400022,0.08239992602184493,0.9154988664372627,0.8791729118976055
small/gaussian_009.csv,131072.0,10.704645581422573,26.980203909703704,85.63716465138059,0.0,0.9587604298311121,17,0.12821113598307537,0.10220084277809677,0.9254086904131378,0.8920741065658994
small/gaussian_010.csv,131072.0,14.29976222770444,32.989470232764845,128.69786004933997,0.0,0.9587221647563734,19,0.06556186803881381,0.01116393022248191,0.9012272228583825,0.9117864823905367
small/gaussian_011.csv,131072.0,9.57643376021907,22.341052498222528,57.45860256131442,0.0,0.974606440617488,13,0.1136318490743416,0.05371667398876523,0.9316922973516402,0.9541987255747378
small/gaussian_012.csv,131072.0,10.108842369485382,25.480311718714812,75.81631777114036,0.0,0.9604744911193848,16,0.10859647775143405,0.11492021027897442,0.9520465503727129,0.8639896200773715
small/gaussian_013.csv,131072.0,5.515089288302428,14.090807460999594,22.06035715320971,0.0,0.9703097873263888,9,0.12061308832878775,0.11128563346218201,0.8985796088634113,0.8989643863719577
small/gaussian_014.csv,131072.0,7.115516308953854,17.72609408320888,35.577581544769274,0.0,0.9697744196111505,11,0.04627273246769109,0.11476112088178031,0.90035932735304,0.8721376244699661
small/gaussian_015.csv,131072.0,10.062634650954806,25.37761214629443,75.46975988216104,0.0,0.9736018180847168,16,0.11773399010648622,0.09466275507929117,0.9070109290540961,0.8914865752750832
small/gaussian_016.csv,131072.0,4.52980841773354,12.040652771654266,15.85432946206739,0.0,0.9920024871826172,8,0.12072313146016161,0.13339557806562513,0.8636930999683939,0.8955072060141761
small/gaussian_017.csv,131072.0,5.253423669181816,12.995445267575104,18.38698284213636,0.0,0.8915214538574219,8,0.10212640179003091,0.11404162637672305,0.8594255915113177,0.9811730951023242
small/gaussian_018.csv,131072.0,7.919643365246783,20.300688856476143,47.51786019148069,0.0,0.9535727867713342,13,0.10679403416524841,0.11359545939704513,0.9085332256753534,0.873447718385105
small/gaussian_019.csv,131072.0,7.433743655374167,18.08564413691502,37.168718276870834,0.0,0.9948688853870739,11,0.09500872982331676,0.11759122461522714,0.9136208499339966,0.9431285714968216
small/gaussian_020.csv,131072.0,6.978863785271697,16.758759593565816,31.404887033722638,0.0,0.9351188659667968,10,0.13438648755136523,0.059818872227852704,0.9071042306449418,0.9629770884908578
small/gaussian_021.csv,131072.0,10.962769192634173,26.509158444533213,82.2207689447563,0.0,0.9690155982971191,16,0.09699585270983196,0.09122462011541455,0.8923609642943422,0.9526819113142302
small/gaussian_022.csv,131072.0,8.459174787013167,20.193586275409967,46.52546132857242,0.0,0.9794762929280599,12,0.06856293327638152,0.09691298642880758,0.9649329483420646,0.8833418276472883
small/gaussian_023.csv,131072.0,9.082166683017997,22.659074097589695,59.03408343961698,0.0,0.9616426740373883,14,0.1400047479552663,0.08069394311138245,0.8707484523345672,0.9684555314170599
small/gaussian_024.csv,131072.0,7.497927704487256,18.163929491466785,37.48963852243628,0.0,0.9341090809215199,11,0.0741494865155009,0.10511817337877305,0.9061325611966276,0.9244014161037177
small/gaussian_025.csv,131072.0,9.574575838231858,23.15915160358002,62.234742948507076,0.0,0.9608868190220424,14,0.10397782189772059,0.10876213229458698,0.916362574325784,0.9506024944079534
small/gaussian_026.csv,131072.0,7.425466479466242,17.256500625034352,33.41459915759809,0.0,0.9844131469726562,10,0.09910095136068497,0.035025615374176367,0.9181037666950944,0.941672862543202
small/gaussian_027.csv,131072.0,8.90538646564734,22.331811755009515,57.885012026707706,0.0,0.9758120945521763,14,0.09574957136769952,0.11431053710924505,0.8900853055058582,0.9151042140431945
small/gaussian_028.csv,131072.0,11.94345972545657,29.329413934867716,101.51940766638084,0.0,0.9840655856662326,18,0.10304435637328446,0.10739749980763996,0.932590536944274,0.9072632045070792
small/gaussian_029.csv,131072.0,3.893802183961118,10.449223378023362,11.681406551883354,0.0,0.8850522722516742,7,0.12489432281946838,0.15463747805537126,0.8998217065457669,0.872456291189553
small/gaussian_030.csv,131072.0,6.673240417121006,16.356598792028144,30.029581877044528,0.0,0.9078407287597656,10,0.11124623659340499,0.10411572375859313,0.8900663262035511,0.9609555133512614
small/gaussian_031.csv,131072.0,7.197200989277567,16.982168602360165,32.38740445174905,0.0,0.9243263244628906,10,0.04435410084213909,0.12507062984495232,0.9290297513985216,0.9386118395245864
