,0,1,2,3,4,5,6,7,8,9,cardinality_x,cardinality_y,bops,dataset1,dataset2,result_size,join_selectivity,join_selectivity_log,mbr_tests,mbr_tests_selectivity,duration
0,0.629090909090909,0.458333333333333,0.98,0.431914893617022,0.350980392156862,0.192727272727273,0.125,0.49,0.263829787234042,0.011764705882353,24426,12867,6078489,small/diagonal_001.csv,small/diagonal_002.csv,50901,0.00016195585786,3.79060333916074,882393,2807581.68375942,2.710343973
1,0.629090909090909,0.458333333333333,0.98,0.431914893617022,0.350980392156862,0.174545454545455,0.583333333333334,0.04,0.538297872340425,0.009803921568627,24426,18426,7216045,small/diagonal_001.csv,small/diagonal_003.csv,66776,0.000148366885766,3.82866301909657,1460096,3244128.07654544,1.006798713
2,0.192727272727273,0.125,0.49,0.263829787234042,0.011764705882353,0.174545454545455,0.583333333333334,0.04,0.538297872340425,0.009803921568627,12867,18426,4866319,small/diagonal_002.csv,small/diagonal_003.csv,49789,0.000210002776108,3.67777496412182,704639,2972065.03753372,0.575602738
3,0.629090909090909,0.458333333333333,0.98,0.431914893617022,0.350980392156862,0.716363636363636,0.59375,0.98,0.448936170212766,0.170588235294118,24426,28371,12293445,small/diagonal_001.csv,small/diagonal_004.csv,119800,0.000172874055972,3.7622701784657,2264034,3267051.25574055,0.821893704
4,0.192727272727273,0.125,0.49,0.263829787234042,0.011764705882353,0.716363636363636,0.59375,0.98,0.448936170212766,0.170588235294118,12867,28371,8428427,small/diagonal_002.csv,small/diagonal_004.csv,90166,0.000246996533954,3.6073091410534,1099333,3011461.53384826,0.706749632
5,0.174545454545455,0.583333333333334,0.04,0.538297872340425,0.009803921568627,0.716363636363636,0.59375,0.98,0.448936170212766,0.170588235294118,18426,28371,9726843,small/diagonal_003.csv,small/diagonal_004.csv,118383,0.000226455895171,3.64501636914401,1800298,3443806.07996136,0.739804855
6,0.629090909090909,0.458333333333333,0.98,0.431914893617022,0.350980392156862,0.290909090909091,0.3125,0.49,0.410638297872341,0.464705882352941,24426,13541,5313541,small/diagonal_001.csv,small/diagonal_005.csv,28172,8.52E-05,4.06968541113229,964212,2915207.28979236,0.615311196
7,0.192727272727273,0.125,0.49,0.263829787234042,0.011764705882353,0.290909090909091,0.3125,0.49,0.410638297872341,0.464705882352941,12867,13541,3476508,small/diagonal_002.csv,small/diagonal_005.csv,19001,0.000109055712351,3.96235158109263,454909,2610937.58486348,0.507710323
8,0.174545454545455,0.583333333333334,0.04,0.538297872340425,0.009803921568627,0.290909090909091,0.3125,0.49,0.410638297872341,0.464705882352941,18426,13541,4081989,small/diagonal_003.csv,small/diagonal_005.csv,24914,9.99E-05,4.00063834480383,762412,3055680.32854106,0.535606083
9,0.716363636363636,0.59375,0.98,0.448936170212766,0.170588235294118,0.290909090909091,0.3125,0.49,0.410638297872341,0.464705882352941,28371,13541,7032746,small/diagonal_004.csv,small/diagonal_005.csv,46207,0.000120276945639,3.91981760907965,1182132,3077092.78468971,0.651712657
10,0.629090909090909,0.458333333333333,0.98,0.431914893617022,0.350980392156862,0.425454545454545,0.729166666666667,0.35,0.442553191489362,0.045098039215686,24426,18763,8023684,small/diagonal_001.csv,small/diagonal_006.csv,79416,0.000173281970337,3.76124662245924,1561754,3407673.6463892,0.79846942
11,0.192727272727273,0.125,0.49,0.263829787234042,0.011764705882353,0.425454545454545,0.729166666666667,0.35,0.442553191489362,0.045098039215686,12867,18763,5505330,small/diagonal_002.csv,small/diagonal_006.csv,60308,0.000249801675289,3.60240465336627,760131,3148537.46168336,0.567472531
12,0.174545454545455,0.583333333333334,0.04,0.538297872340425,0.009803921568627,0.425454545454545,0.729166666666667,0.35,0.442553191489362,0.045098039215686,18426,18763,6391930,small/diagonal_003.csv,small/diagonal_006.csv,79920,0.000231165026786,3.63607787017644,1239149,3584183.08029469,0.633277091
13,0.716363636363636,0.59375,0.98,0.448936170212766,0.170588235294118,0.425454545454545,0.729166666666667,0.35,0.442553191489362,0.045098039215686,28371,18763,10933688,small/diagonal_004.csv,small/diagonal_006.csv,139312,0.000261704749722,3.58218839520817,1923452,3613303.4071833,0.705985298
14,0.290909090909091,0.3125,0.49,0.410638297872341,0.464705882352941,0.425454545454545,0.729166666666667,0.35,0.442553191489362,0.045098039215686,13541,18763,4566048,small/diagonal_005.csv,small/diagonal_006.csv,29835,0.000117428368095,3.93022697447708,813748,3202852.34391687,0.573170137
15,0.629090909090909,0.458333333333333,0.98,0.431914893617022,0.350980392156862,0.054545454545455,0.125,0.16,0.359574468085107,0.174509803921568,24426,29144,13291213,small/diagonal_001.csv,small/diagonal_007.csv,91992,0.000129225597821,3.88865145003094,1970721,2768366.80758426,0.940397706
