700,0,1314,2176,1270,1396,346,0,0,0,0,174,10716,92720,1734,3538,690,0,526,5054,4094,1222,176,350,0,170,526,4712,0,348,0,1054,2138,744,872,3396,4488,172,174,172,352,434,350,0,0,350,1042,864,1226,0,7540,3740,960,176,0,0,0,0,0,700,0,0,946871,432383,0,352,342,0,0,1268,0,522,1052,174,0,0,0,0,12890,1222,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,6962,13770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346289,4812,0,0,0,0
176,0,16184,0,49068,2438,0,0,0,0,0,3140,3430,18204,736,2878,108556,698,0,346,1752,524,174,0,520,262,528,0,172,0,0,352,342,868,2964,16764,1696,7076,1562,696,172,698,174,0,0,170,874,176,0,344,2688,350,1394,174,0,0,0,524,0,350,344,962,117543,48398,960,0,0,0,352,26686,0,15384,39338,176,0,0,0,0,5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,348,22477,38890,0,0,0,0
176,0,0,0,0,0,176,0,0,0,0,352,8871,3746,344,264,788,174,1140,0,176,1212,174,522,174,174,0,0,0,0,0,348,170,174,348,3356,960,348,614,176,696,1270,170,748,352,2702,346,166,1654,0,1482,0,348,1568,176,0,0,0,13886,176,0,1054,176,5268,0,0,0,0,0,0,0,2086,4722,0,0,0,0,524,3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,14384,0,346,0,0,0,1556
1134,3312,71300,6150,0,0,346,0,0,0,0,0,10201,2582,1908,0,602,0,1224,174,0,2218,0,11272,0,0,872,0,176,350,348,172,344,352,2794,1212,4396,0,0,176,614,0,1042,1610,2018,962,4278,7152,0,176,6980,0,1046,172,0,0,0,0,176,174,0,0,0,8352,0,694,0,0,0,262,0,1924,0,480,1928,0,0,3482,778,0,862,0,0,0,0,0,0,0,0,0,0,436,0,0,1874,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,176
10110,570,2048,872,0,0,174,0,0,0,0,0,5090,0,1580,522,520,1350,1044,0,0,1264,0,3906,0,4166,870,2618,954,1354,1216,1048,344,1040,174,2170,698,526,0,1564,174,0,350,440,614,694,704,1222,176,0,0,0,4448,0,0,0,0,0,0,784,0,0,700,11436,350,1658,0,0,0,0,1056142,2686,864,0,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,162946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,0,0,1476,0,0,30496,0
70312,65604,436,0,0,0,0,0,0,0,0,0,346,702,149884,3174,3834,6882,0,3474,1218,1572,4612,2878,0,176,1176,174,1036,5912,700,350,4966,1556,0,176,2330,0,348,878,524,0,0,0,1434,0,1390,2528,0,522,2610,0,788,176,0,172,1566,0,348,0,0,172,23102,656,0,1094,0,176,1040,1746,14630,1304,176,218,1040,0,0,700,0,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,3392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,0,0,0,0
5216,44074,878,0,0,0,0,0,0,0,0,0,176,0,526,0,348,24892,2444,1046,348,690,1046,176,3566,2136,0,0,352,792,2260,174,872,0,13010,2446,4174,2090,436,0,1570,346,0,606,11760,350,0,2886,172,0,1572,6061,520,1224,0,0,0,0,0,174,0,176,61638,8142,0,700,0,1898,3384,128316,0,0,520,2478,0,522,0,0,0,654,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45852,0,0
478,1558,1392,0,0,0,0,0,0,72972,0,0,1030,1740,172,2312,2090,2084,739,392,174,1572,4356,1132,9684,71332,176,0,0,172,1356,10616,704,11882,4006,342,0,25722,7750,1310,174,2010,0,1910,15490,172,0,1832,0,0,0,14639,0,520,3578,0,1054,0,0,0,2052,30848,21736,0,0,522,2078,115198,98378,26121,0,524,0,159826,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10936,469266,0,0
3266,1658,1480,0,42472,4420,0,0,0,950716,0,0,964,174,0,7164,606,528,25699,308,2650,1318,3524,6142,3646,2260,0,350,174,518,172,1871601,2078309,19256,4006,1306,520,694,3136,350,350,692,0,1608,348,700,694,2360,346,738,1840,0,1132,170,174,3698,19506,0,170,0,13948,350,0,0,0,11716,96562,514930,18830,15141,0,0,520,2960,0,0,6284,0,0,348,176,0,0,0,0,0,0,0,0,0,0,0,0,2480,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,15998,0,0
216,12680,0,0,509878,12146,0,0,0,185002,69510,0,392,956,2918,698,828,174,9580,742,2092,0,5220,4434,4304,174,0,0,696,0,1210,442660,682730,958,2352,2434,1044,7704,87,263,346,864,0,1308,528,0,0,176,262,0,0,176,606,174,520,176,2872,704,1918,0,0,0,0,518,3922,4988,118880,18526,7196,1044,130006,516,8348,50776,1214,2970,0,0,1566,1224,1732,0,0,0,0,0,0,0,0,0,0,18482,2480,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658,7242,2688,0
