364,0,0,0,275,0,0,0,371,0,0,0,1134,0,0,0,306,0,0,0,424,0,0,0,728,0,0,0,901,0,0,0,0,400,0,0,0,371,0,0,0,260,0,0,0,318,0,0,0,306,0,0,0,583,0,0,0,676,0,0,0,1219,0,0,0,0,294,0,0,0,477,0,0,0,624,0,0,0,901,0,0,0,306,0,0,0,424,0,0,0,624,0,0,0,848,0,0,0,0,500,0,0,0,1007,0,0,0,624,0,0,0,689,0,0,0,663,0,0,0,689,0,0,0,780,0,0,0,848
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,0,0,0,228,0,0,0,715,0,0,0,952,0,0,0,530,0,0,0,825,0,0,0,432,0,0,0,715,0,0,0,0,676,0,0,0,605,0,0,0,594,0,0,0,770,0,0,0,901,0,0,0,935,0,0,0,756,0,0,0,1155,0,0,0,0,561,0,0,0,880,0,0,0,540,0,0,0,990,0,0,0,795,0,0,0,1375,0,0,0,1080,0,0,0,1045,0,0,0,0,728,0,0,0,935,0,0,0,1242,0,0,0,1155,0,0,0,477,0,0,0,990,0,0,0,918,0,0,0,1320
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0,0,0,672,0,0,0,648,0,0,0,990,0,0,0,728,0,0,0,648,0,0,0,848,0,0,0,810,0,0,0,0,459,0,0,0,810,0,0,0,795,0,0,0,540,0,0,0,676,0,0,0,432,0,0,0,954,0,0,0,1404,0,0,0,0,450,0,0,0,594,0,0,0,636,0,0,0,810,0,0,0,624,0,0,0,1026,0,0,0,742,0,0,0,810,0,0,0,0,612,0,0,0,972,0,0,0,689,0,0,0,1080,0,0,0,832,0,0,0,918,0,0,0,1590,0,0,0,1458
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,0,912,0,0,0,715,0,0,0,672,0,0,0,318,0,0,0,935,0,0,0,918,0,0,0,1375,0,0,0,0,624,0,0,0,1155,0,0,0,810,0,0,0,770,0,0,0,583,0,0,0,880,0,0,0,1350,0,0,0,1760,0,0,0,0,612,0,0,0,1155,0,0,0,864,0,0,0,715,0,0,0,1060,0,0,0,1705,0,0,0,1026,0,0,0,1100,0,0,0,0,780,0,0,0,1265,0,0,0,1134,0,0,0,1705,0,0,0,954,0,0,0,1595,0,0,0,1350,0,0,0,2310
