55257,53992,54476,50369,51272,50194,52997,52315,49147,50518,52314,51089,53575,54943,51852,52864
52627,49611,53727,54926,56696,50134,49335,50429,51241,52901,52290,47933,49493,46681,51692,53444
53894,52567,52928,53813,52834,51244,50781,54239,53640,49639,54855,50753,51861,51568,49719,53860
56901,49944,48525,49325,49168,50019,52751,51622,51987,55461,51450,48768,52489,51377,57350,53873
50960,51706,48507,52940,49119,50848,55087,54920,50909,53000,52581,54235,50926,51501,52669,51105
53852,51447,50039,49848,53572,49971,50149,52230,50479,51103,51213,48989,51147,49756,48805,48877
50507,52003,52224,54516,53291,54021,53876,50431,51726,52423,49430,51635,52929,50086,53820,49737
49682,55482,55230,50501,52088,50488,54114,49064,49893,50614,50107,49926,49395,51965,52083,49144
52966,52595,50051,50169,48957,48864,52437,50696,50730,46688,47585,51695,52699,48621,53201,47950
52802,50047,50835,49530,50619,53921,48958,47898,47496,51931,48781,53007,51809,47475,51039,50944
55010,52005,50609,46763,48474,53386,53546,52335,50046,54160,49400,52788,53552,50476,51503,50743
50475,53207,50302,50152,54045,48046,53321,51723,49766,48934,51431,51926,56391,50933,51645,50973
51726,52441,52758,54861,49884,49120,53278,52114,50463,52602,49640,50500,50649,49104,49612,48033
51124,52195,50162,52894,50430,49039,51893,50740,49479,51722,45948,47355,50941,47946,49619,53898
50572,53661,53387,50999,48218,50476,49723,49333,52467,48789,50798,48095,47409,46477,50153,49894
49167,49940,49040,50128,49867,52380,47119,47485,49303,48341,49531,51269,48457,49032,45697,47628
