0,0,0,0,0,158,0,158,77,0,76,0,0,0,0,0
0,0,0,77,0,159,388,79,312,77,152,153,0,0,0,0
0,0,0,78,236,393,778,1482,1547,854,769,384,76,0,0,0
0,0,0,77,1167,1553,4114,5752,4924,3828,1614,1074,154,231,0,0
0,77,235,390,2172,5430,10397,12866,14723,12247,6577,3369,1223,380,0,0
0,79,235,1469,5877,11633,23501,31799,32899,26164,14465,8347,2375,685,153,0
156,233,705,2872,9060,21296,39242,59777,60686,50720,29162,11340,4671,1148,230,0
78,78,1250,5370,12590,31030,59975,77768,86953,69673,39036,19450,6115,1916,383,75
0,308,1631,5866,14082,34706,63884,87820,90277,68265,43559,19355,7515,1287,229,78
0,154,1160,4610,12493,29381,54841,72297,77169,61859,40021,14959,5580,2034,76,75
0,77,542,2837,6491,20415,36526,52064,52268,43895,27260,11708,4225,833,151,0
0,76,388,1380,4130,10486,20508,27852,26481,21150,13380,5747,2487,829,152,0
0,0,310,463,1756,4751,9580,11871,12780,8526,4752,2494,1135,76,152,0
0,0,0,77,530,1528,2373,4363,4240,3402,1432,830,0,226,0,0
0,0,75,154,155,619,610,1070,908,530,379,380,76,73,0,0
0,0,0,0,0,76,0,385,303,150,303,76,0,0,0,0
