1872,2279,2548,2279,1581,2862,3328,2862,1862,2340,2805,2496,2200,3172,3570,3120
1484,2322,2809,2862,2704,2862,2915,3132,2400,2915,3432,2915,2601,3975,3120,4399
2288,2173,2444,2915,2295,2968,3744,4187,2352,2964,2703,3068,2900,3432,2754,3796
2385,3456,2968,3348,3016,3402,3763,3024,2250,3763,3692,3816,3009,3763,4160,4452
2150,2040,2350,2346,2352,2805,2950,3213,2068,3450,2205,2750,3216,3550,3283,3600
2756,2915,2808,2915,3366,2756,3692,3816,3430,2392,3927,4628,3150,3744,3621,4420
2448,3484,2907,2912,2850,3276,3366,4212,2544,3315,3200,3774,3773,3621,4300,4335
3016,3180,3380,3233,3009,4028,4368,4505,3234,3328,3366,4628,3250,5044,4131,5408
2205,2350,2499,2150,2160,2550,2695,3450,2898,2499,2256,3332,2444,3773,2640,3087
2912,2915,3068,3392,3060,3498,3380,4081,2891,3848,3825,4316,3050,3588,3723,4368
2448,3484,2703,3640,3150,3224,3060,3848,3120,3570,3800,4029,3087,3315,3800,4437
3224,3710,3536,3975,3213,3604,3328,4452,3675,4264,4284,4420,3300,4992,4182,5408
2050,2856,3300,3060,2744,3825,3200,3774,2961,2900,3332,4300,3168,4400,3479,4950
2132,3127,3120,4240,3315,4081,4004,4876,2940,3328,3672,4940,3600,4160,3876,5564
1989,3224,2907,4108,2650,3952,3213,4784,2928,3978,3650,4284,4557,4539,3550,4539
4212,4346,4472,4187,3621,3816,4368,5724,2891,4420,4284,4992,4350,5668,5100,6396
