large_aws/Combo_001.csv,medium/diagonal_001.csv,64378920,33071719730,15.623433684,1
large_aws/Combo_001.csv,medium/diagonal_002.csv,52854834,29822330115,13.766694486,1
large_aws/Combo_001.csv,medium/diagonal_003.csv,64222829,28073898093,12.635670735,1
large_aws/Combo_001.csv,medium/diagonal_004.csv,55879010,30082886913,13.119474642,1
large_aws/Combo_001.csv,medium/diagonal_005.csv,31190429,18349453473,9.617029591,1
large_aws/Combo_001.csv,medium/diagonal_006.csv,28217143,14511414746,7.028536559,1
large_aws/Combo_001.csv,medium/diagonal_007.csv,41368522,22086585442,8.830680574,1
large_aws/Combo_001.csv,medium/diagonal_008.csv,40989158,21379204429,9.879339113,1
large_aws/Combo_001.csv,medium/diagonal_009.csv,21231686,12756873342,6.606484126,1
large_aws/Combo_001.csv,medium/diagonal_010.csv,53558305,24002571523,9.62227478,1
large_aws/Combo_001.csv,medium/gaussian_001.csv,53185705,20732173740,9.112036622,1
large_aws/Combo_001.csv,medium/gaussian_002.csv,88036642,33071734907,12.308806479,1
large_aws/Combo_001.csv,medium/gaussian_003.csv,82506075,28365938027,11.529406304,4
large_aws/Combo_001.csv,medium/gaussian_004.csv,147190301,37445628672,13.314628771,1
large_aws/Combo_001.csv,medium/gaussian_005.csv,152424576,49089307001,18.257562608,4
large_aws/Combo_001.csv,medium/gaussian_006.csv,126123593,44222998866,18.366972227,2
large_aws/Combo_001.csv,medium/gaussian_007.csv,170048393,49267814010,16.200537351,2
large_aws/Combo_001.csv,medium/gaussian_008.csv,206481588,60021368410,20.68105555,4
large_aws/Combo_001.csv,medium/gaussian_009.csv,110008606,33779388179,12.188433348,4
large_aws/Combo_001.csv,medium/gaussian_010.csv,158332704,51628091933,19.942671576,2
large_aws/Combo_001.csv,medium/uniform_001.csv,49994268,25402051009,12.25243167,1
large_aws/Combo_001.csv,medium/uniform_002.csv,24683389,16984454890,7.669091173,1
large_aws/Combo_001.csv,medium/uniform_003.csv,26037291,17224583840,8.000276718,1
large_aws/Combo_001.csv,medium/uniform_004.csv,24607656,13283800433,6.920862934,1
large_aws/Combo_001.csv,medium/uniform_005.csv,37936278,24774613845,12.40316742,1
large_aws/Combo_001.csv,medium/uniform_006.csv,33125029,16850070095,7.606796351,1
large_aws/Combo_001.csv,medium/uniform_007.csv,26139787,16888743425,7.972122847,1
large_aws/Combo_001.csv,medium/uniform_008.csv,26063157,13704328541,7.209501997,1
large_aws/Combo_001.csv,medium/uniform_009.csv,41691652,22604559579,11.319450443,1
large_aws/Combo_001.csv,medium/uniform_010.csv,23425515,12670551423,6.435254091,1
large_aws/Combo_001.csv,medium/parcel_001.csv,51189653,19669154597,8.209093698,1
large_aws/Combo_001.csv,medium/parcel_002.csv,59428406,26523916972,10.548373277,1
large_aws/Combo_001.csv,medium/parcel_003.csv,48748493,19049382733,7.525551786,1
large_aws/Combo_001.csv,medium/parcel_004.csv,58670500,25601275146,10.347643452,1
large_aws/Combo_001.csv,medium/parcel_005.csv,59724622,29147778206,12.49728249,1
large_aws/Combo_001.csv,medium/parcel_006.csv,44271902,17052648630,7.74869572,1
large_aws/Combo_001.csv,medium/parcel_007.csv,57201968,26088878074,10.282281382,1
large_aws/Combo_001.csv,medium/parcel_008.csv,48752547,17015187065,7.98113761,1
large_aws/Combo_001.csv,medium/parcel_009.csv,61435031,29376758129,12.051258403,1
large_aws/Combo_001.csv,medium/parcel_010.csv,41789490,16710377889,9.986600534,1
large_aws/Combo_001.csv,medium/bit_001.csv,12750677,9234756462,8.149901907,4
large_aws/Combo_001.csv,medium/bit_002.csv,45906455,29762019809,12.826465141,1
large_aws/Combo_001.csv,medium/bit_003.csv,13695273,10060515412,6.191431393,1
large_aws/Combo_001.csv,medium/bit_004.csv,37427602,23922185868,19.173556667,2
large_aws/Combo_001.csv,medium/bit_005.csv,47757310,31663956111,11.672862555,1
large_aws/Combo_001.csv,medium/bit_006.csv,38899916,20689566477,17.676232269,2
large_aws/Combo_001.csv,medium/bit_007.csv,18215964,12871775068,11.739029638,4
large_aws/Combo_001.csv,medium/bit_008.csv,19200867,10084717417,5.986210524,1
large_aws/Combo_001.csv,medium/bit_009.csv,22533234,18265084622,9.434521537,1
large_aws/Combo_001.csv,medium/bit_010.csv,25154359,21321793585,10.08629166,1
large_aws/Combo_002.csv,medium/diagonal_001.csv,33048994,17438719391,14.277064206,1
large_aws/Combo_002.csv,medium/diagonal_002.csv,26402432,14852518350,11.848985523,1
large_aws/Combo_002.csv,medium/diagonal_003.csv,36446610,14456316601,13.84514443,1
large_aws/Combo_002.csv,medium/diagonal_004.csv,27201536,14894511651,11.363268207,1
large_aws/Combo_002.csv,medium/diagonal_005.csv,14788482,9652734006,7.200382313,1
large_aws/Combo_002.csv,medium/diagonal_006.csv,14899684,7132428530,6.854001497,1
large_aws/Combo_002.csv,medium/diagonal_007.csv,20888285,11662193245,7.523250094,1
large_aws/Combo_002.csv,medium/diagonal_008.csv,20868312,10732920417,8.147466552,1
large_aws/Combo_002.csv,medium/diagonal_009.csv,9817971,6695395971,8.146699686,1
large_aws/Combo_002.csv,medium/diagonal_010.csv,29449396,12564020378,8.116165532,1
large_aws/Combo_002.csv,medium/gaussian_001.csv,17885244,12978321714,8.15702316,1
large_aws/Combo_002.csv,medium/gaussian_002.csv,30108664,20573348997,11.287911884,2
large_aws/Combo_002.csv,medium/gaussian_003.csv,29844827,17221132578,10.576147795,4
large_aws/Combo_002.csv,medium/gaussian_004.csv,60653909,23637491107,13.84856626,3
large_aws/Combo_002.csv,medium/gaussian_005.csv,56904596,30831575401,20.541845457,2
large_aws/Combo_002.csv,medium/gaussian_006.csv,44200399,27016375217,16.804667338,2
large_aws/Combo_002.csv,medium/gaussian_007.csv,65825436,31326229113,15.557528835,2
large_aws/Combo_002.csv,medium/gaussian_008.csv,80384345,38184998831,20.730101763,2
large_aws/Combo_002.csv,medium/gaussian_009.csv,41399126,21471068774,11.168638214,3
large_aws/Combo_002.csv,medium/gaussian_010.csv,58517389,32340470378,17.502295233,2
large_aws/Combo_002.csv,medium/uniform_001.csv,20818828,12142125279,10.912402464,1
