0,128000,163362,1543976,1405179,954121,75104,13308,296085,5783185,1232877,1583657,452524,165970,149336,239865
145339,167992,255862,12171268,3897888,102870,327878,89728,9417,1210144,3258426,3380293,2221530,35735,1200013,72458
80312,878842,2392825,6587793,15791170,381930,357652,14248,145965,2951515,2465147,486673,802760,25542,381138,327022
471173,333110,0,119561,60852435,5422868,21414,54376,1524691,1862387,3767404,1566127,594510,215532,308648,966083
331315,0,0,0,20986015,8843156,254052,1128883,5177222,2524898,5727829,314569,259698,1341714,318458,397607
0,0,0,633684,8846762,7262578,604507,460091,2042997,5089178,2957482,136776,140695,1081243,497027,717248
13704305,12087250,0,12693133,13774539,10112535,1280071,974364,4804377,2455673,8612150,663259,91259,1753580,493012,519072
5407968,2098656,14217599,9396382,4264193,16632379,2849407,14203144,3343980,3051305,8286724,3511965,586305,5565457,513097,691492
18197666,11423219,16627472,21204725,14798489,16143669,10788784,7680639,5526572,3809882,2504208,959235,1463092,1504938,1105647,260106
94434836,17838473,15805315,11797417,16450577,18254052,16131751,8884159,4925846,5367076,0,41839,1124382,1647705,127623,1138421
20880922,15531754,18170249,16926383,9537742,10878129,10404558,6905062,7025999,5718351,0,215133,232135,55120,82849,3202359
30076550,8872470,43438010,25377245,13829380,12716010,9843555,7866092,12709395,6737744,5316526,143364,13987,86811,118391,3271751
29306114,16425066,17356430,9743611,12819148,2846960,595061,31400731,33379811,2859978,0,20216,9720,1192054,337559,175139
21703199,18788703,1099995,0,0,0,2957992,30580607,7888503,3224772,1481,44992,124559,571577,64932,102726
10981616,15675145,8885991,476,0,0,15499406,7248398,3500457,172110,506317,329315,10473,109199,88,9321
20720126,21862698,4936548,7570,14222036,11716113,20745683,6241032,1510408,9450,115331,144654,29338,33899,47436,242317
